dimension,function,algorithm_internal,run,best_cost
30,f7_ackley,PSO-RIW,8,20.174861361682545
30,f7_ackley,PSO-RIW,9,20.249991880448956
30,f7_ackley,PSO-RIW,10,20.000059382788198
30,f7_ackley,PSO-RIW,11,20.168197289509973
30,f7_ackley,PSO-RIW,12,20.344772746234057
30,f7_ackley,PSO-RIW,13,20.10937014201317
30,f7_ackley,PSO-RIW,14,20.20838865473326
30,f7_ackley,PSO-RIW,15,20.06678355535749
30,f7_ackley,PSO-RIW,16,20.02251208396297
30,f7_ackley,PSO-RIW,17,20.09942451072412
30,f7_ackley,PSO-RIW,18,20.0087343787589
30,f7_ackley,PSO-RIW,19,20.092139871126808
30,f7_ackley,HPPSO_Modified,0,20.49478368883598
30,f7_ackley,HPPSO_Modified,1,20.492423358924
30,f7_ackley,HPPSO_Modified,2,20.6934681729748
30,f7_ackley,HPPSO_Modified,3,20.792449136330863
30,f7_ackley,HPPSO_Modified,4,20.79230597132943
30,f7_ackley,HPPSO_Modified,5,20.727631211361526
30,f7_ackley,HPPSO_Modified,6,20.841284751595424
30,f7_ackley,HPPSO_Modified,7,20.64680474298286
30,f7_ackley,HPPSO_Modified,8,20.720570350772466
30,f7_ackley,HPPSO_Modified,9,20.962411041197992
30,f7_ackley,HPPSO_Modified,10,20.470166558286778
30,f7_ackley,HPPSO_Modified,11,20.8858880399823
30,f7_ackley,HPPSO_Modified,12,20.453517791342517
30,f7_ackley,HPPSO_Modified,13,20.48839300759955
30,f7_ackley,HPPSO_Modified,14,20.739512671009862
30,f7_ackley,HPPSO_Modified,15,20.56099194440478
30,f7_ackley,HPPSO_Modified,16,20.414795865778512
30,f7_ackley,HPPSO_Modified,17,20.796580741123268
30,f7_ackley,HPPSO_Modified,18,20.82826696240821
30,f7_ackley,HPPSO_Modified,19,20.666403489379885
30,f7_ackley,GA-MPC,0,20.42023220749449
30,f7_ackley,GA-MPC,1,20.247493802786362
30,f7_ackley,GA-MPC,2,20.115976949419824
30,f7_ackley,GA-MPC,3,20.41948708688592
30,f7_ackley,GA-MPC,4,20.145559856320823
30,f7_ackley,GA-MPC,5,20.25222146391086
30,f7_ackley,GA-MPC,6,20.35013875451288
30,f7_ackley,GA-MPC,7,20.12951799621388
30,f7_ackley,GA-MPC,8,20.14112753257735
30,f7_ackley,GA-MPC,9,20.01362205943171
30,f7_ackley,GA-MPC,10,20.48297503039963
30,f7_ackley,GA-MPC,11,20.058779586363915
30,f7_ackley,GA-MPC,12,20.2190186161163
30,f7_ackley,GA-MPC,13,20.297383651263456
30,f7_ackley,GA-MPC,14,20.38460573091663
30,f7_ackley,GA-MPC,15,20.300233746432816
30,f7_ackley,GA-MPC,16,20.332989746114976
30,f7_ackley,GA-MPC,17,20.17158429016362
30,f7_ackley,GA-MPC,18,20.07445625737656
30,f7_ackley,GA-MPC,19,20.259283658479486
30,f7_ackley,GWO,0,21.114037496882656
30,f7_ackley,GWO,1,21.16846149307609
30,f7_ackley,GWO,2,21.144049843593095
30,f7_ackley,GWO,3,21.09135189107954
30,f7_ackley,GWO,4,21.088738055739196
30,f7_ackley,GWO,5,21.0567087799857
30,f7_ackley,GWO,6,21.143591220696038
30,f7_ackley,GWO,7,21.09522351906488
30,f7_ackley,GWO,8,20.991359175088398
30,f7_ackley,GWO,9,20.84731634345345
30,f7_ackley,GWO,10,21.09510323362397
30,f7_ackley,GWO,11,21.097031692686382
30,f7_ackley,GWO,12,21.06224330885322
30,f7_ackley,GWO,13,21.026794523340893
30,f7_ackley,GWO,14,21.07597244573696
30,f7_ackley,GWO,15,21.093622609755975
30,f7_ackley,GWO,16,21.111830649131534
30,f7_ackley,GWO,17,20.929250198700622
30,f7_ackley,GWO,18,21.166038470363876
30,f7_ackley,GWO,19,21.05834330921171
30,f7_ackley,SHADE,0,20.035589916539816
30,f7_ackley,SHADE,1,20.06136514107993
30,f7_ackley,SHADE,2,20.04889109713971
30,f7_ackley,SHADE,3,20.054409148935814
30,f7_ackley,SHADE,4,20.034214451265886
30,f7_ackley,SHADE,5,20.062216247099578
30,f7_ackley,SHADE,6,20.035335931268023
30,f7_ackley,SHADE,7,20.050642558412235
30,f7_ackley,SHADE,8,20.071336871764597
30,f7_ackley,SHADE,9,20.0757587516816
30,f7_ackley,SHADE,10,20.033726981404545
30,f7_ackley,SHADE,11,20.056343007404468
30,f7_ackley,SHADE,12,20.062675208159654
30,f7_ackley,SHADE,13,20.05027231427401
30,f7_ackley,SHADE,14,20.05092748090754
30,f7_ackley,SHADE,15,20.06343492652839
30,f7_ackley,SHADE,16,20.0445584142819
30,f7_ackley,SHADE,17,20.061457969637107
30,f7_ackley,SHADE,18,20.056681937043976
30,f7_ackley,SHADE,19,20.048494694393018
30,f7_ackley,CSA,0,20.791836157101365
30,f7_ackley,CSA,1,20.673872789009355
30,f7_ackley,CSA,2,20.69701424001362
30,f7_ackley,CSA,3,20.76202388559768
30,f7_ackley,CSA,4,20.724369344330285
30,f7_ackley,CSA,5,20.61329283754426
30,f7_ackley,CSA,6,20.53927745988671
30,f7_ackley,CSA,7,20.452035663305914
30,f7_ackley,CSA,8,20.35425226746246
30,f7_ackley,CSA,9,20.93640904820769
30,f7_ackley,CSA,10,20.786160657242153
30,f7_ackley,CSA,11,20.558602075994195
30,f7_ackley,CSA,12,20.637843223685707
30,f7_ackley,CSA,13,20.953164536624477
30,f7_ackley,CSA,14,20.65272232250199
30,f7_ackley,CSA,15,20.457895844091116
30,f7_ackley,CSA,16,20.982499875032904
30,f7_ackley,CSA,17,20.322344690557014
30,f7_ackley,CSA,18,20.50651886976499
30,f7_ackley,CSA,19,20.645267010325835
30,f8_griewank,Original PSO,0,0.7579025881831467
30,f8_griewank,Original PSO,1,1.9740044936750447
30,f8_griewank,Original PSO,2,2.8035769364221403
30,f8_griewank,Original PSO,3,3.578110660272966
30,f8_griewank,Original PSO,4,5.579718225589487
30,f8_griewank,Original PSO,5,1.3043507648314425
30,f8_griewank,Original PSO,6,3.1920856185841937
30,f8_griewank,Original PSO,7,2.7709677068158083
30,f8_griewank,Original PSO,8,4.655287705242149
30,f8_griewank,Original PSO,9,2.6301358427472663
30,f8_griewank,Original PSO,10,2.266247023915702
30,f8_griewank,Original PSO,11,3.2211458388627565
30,f8_griewank,Original PSO,12,2.5027425266044547
30,f8_griewank,Original PSO,13,3.301879275306696
30,f8_griewank,Original PSO,14,2.8459540160282555
30,f8_griewank,Original PSO,15,2.409894266791472
30,f8_griewank,Original PSO,16,2.9716811829011154
30,f8_griewank,Original PSO,17,2.3948270229155737
30,f8_griewank,Original PSO,18,2.7101771909580106
30,f8_griewank,Original PSO,19,2.787037675204937
30,f8_griewank,PSO-m,0,0.2393238560836365
30,f8_griewank,PSO-m,1,0.8347081057028269
30,f8_griewank,PSO-m,2,0.9384597567177937
30,f8_griewank,PSO-m,3,0.2637187344398021
30,f8_griewank,PSO-m,4,1.387223604789485
30,f8_griewank,PSO-m,5,1.3068860630682932
30,f8_griewank,PSO-m,6,0.8235070169565215
30,f8_griewank,PSO-m,7,1.6454655643745917
30,f8_griewank,PSO-m,8,1.7147851575826674
30,f8_griewank,PSO-m,9,1.0034972406685
30,f8_griewank,PSO-m,10,1.812781754815693
30,f8_griewank,PSO-m,11,1.98334812810395
30,f8_griewank,PSO-m,12,1.572070094858884
30,f8_griewank,PSO-m,13,0.9547802820668425
30,f8_griewank,PSO-m,14,0.9589741275053021
30,f8_griewank,PSO-m,15,2.360431655810216
30,f8_griewank,PSO-m,16,0.21234142023174984
30,f8_griewank,PSO-m,17,0.88770613582625
30,f8_griewank,PSO-m,18,0.09716178800788056
30,f8_griewank,PSO-m,19,2.466096729076103
30,f8_griewank,PSO-RIW,0,4.683234534850195
30,f8_griewank,PSO-RIW,1,1.6058729905390545
30,f8_griewank,PSO-RIW,2,1.6445424753066908
30,f8_griewank,PSO-RIW,3,3.6379755362165342
30,f8_griewank,PSO-RIW,4,2.3479114885496246
30,f8_griewank,PSO-RIW,5,0.5624948726054576
30,f8_griewank,PSO-RIW,6,2.8119935535001144
30,f8_griewank,PSO-RIW,7,1.6834169908937449
30,f8_griewank,PSO-RIW,8,1.5033455884154472
30,f8_griewank,PSO-RIW,9,0.8042328247033794
30,f8_griewank,PSO-RIW,10,3.1188823166888313
30,f8_griewank,PSO-RIW,11,2.6955396019838673
30,f8_griewank,PSO-RIW,12,2.2938644722707915
30,f8_griewank,PSO-RIW,13,4.991597723630861
30,f8_griewank,PSO-RIW,14,2.8031338209770653
30,f8_griewank,PSO-RIW,15,0.8559260219650084
30,f8_griewank,PSO-RIW,16,0.58020188546461
30,f8_griewank,PSO-RIW,17,1.223011971098142
30,f8_griewank,PSO-RIW,18,2.9072268013447102
30,f8_griewank,PSO-RIW,19,1.521714168800806
30,f8_griewank,HPPSO_Modified,0,0.032135459169119085
30,f8_griewank,HPPSO_Modified,1,0.028453030260755074
30,f8_griewank,HPPSO_Modified,2,0.005428874370093872
30,f8_griewank,HPPSO_Modified,3,0.036428023418619726
30,f8_griewank,HPPSO_Modified,4,0.05005458511490213
30,f8_griewank,HPPSO_Modified,5,0.0034701928522903325
30,f8_griewank,HPPSO_Modified,6,0.016851301648373895
30,f8_griewank,HPPSO_Modified,7,0.0108117119319312
30,f8_griewank,HPPSO_Modified,8,0.002123147158537675
30,f8_griewank,HPPSO_Modified,9,0.005431431456633273
30,f8_griewank,HPPSO_Modified,10,0.028552830820719688
30,f8_griewank,HPPSO_Modified,11,0.006561871125864038
30,f8_griewank,HPPSO_Modified,12,0.02268114467312421
30,f8_griewank,HPPSO_Modified,13,0.0180784122469968
30,f8_griewank,HPPSO_Modified,14,0.014302099808241264
30,f8_griewank,HPPSO_Modified,15,0.0093312156016917
30,f8_griewank,HPPSO_Modified,16,0.0011292038997183784
30,f8_griewank,HPPSO_Modified,17,0.003391502514413114
30,f8_griewank,HPPSO_Modified,18,0.0019162440758018207
30,f8_griewank,HPPSO_Modified,19,0.003152447849075979
30,f8_griewank,GA-MPC,0,0.07034092734500985
30,f8_griewank,GA-MPC,1,0.012611586346661596
30,f8_griewank,GA-MPC,2,0.02564243779541886
30,f8_griewank,GA-MPC,3,0.001268401215931081
30,f8_griewank,GA-MPC,4,0.2182428107321246
30,f8_griewank,GA-MPC,5,0.012532126585041659
30,f8_griewank,GA-MPC,6,0.0075840016169701485
30,f8_griewank,GA-MPC,7,0.05425767340703935
30,f8_griewank,GA-MPC,8,0.07655024628323581
30,f8_griewank,GA-MPC,9,0.02594801321129392
30,f8_griewank,GA-MPC,10,0.12203225776955973
30,f8_griewank,GA-MPC,11,0.3185306530858252
30,f8_griewank,GA-MPC,12,1.9557200308624254
30,f8_griewank,GA-MPC,13,0.009718765363147419
30,f8_griewank,GA-MPC,14,0.21318137911453383
30,f8_griewank,GA-MPC,15,0.04036247497524503
30,f8_griewank,GA-MPC,16,0.08918447913216954
30,f8_griewank,GA-MPC,17,0.030143977255452592
30,f8_griewank,GA-MPC,18,0.0530229568045576
30,f8_griewank,GA-MPC,19,0.24040281408849162
30,f8_griewank,GWO,0,0.8932871556433354
30,f8_griewank,GWO,1,1.4757359711385365
30,f8_griewank,GWO,2,1.1941722172553806
30,f8_griewank,GWO,3,1.1869872572190885
30,f8_griewank,GWO,4,1.4316944955744837
30,f8_griewank,GWO,5,1.0056507474395688
30,f8_griewank,GWO,6,1.0293590984279386
30,f8_griewank,GWO,7,1.116781630358603
30,f8_griewank,GWO,8,1.2404613718174469
30,f8_griewank,GWO,9,1.4432707397155218
30,f8_griewank,GWO,10,1.2749006153903073
30,f8_griewank,GWO,11,2.3155450039997487
30,f8_griewank,GWO,12,1.141628139013289
30,f8_griewank,GWO,13,1.9064510787608286
30,f8_griewank,GWO,14,1.1792144750769955
30,f8_griewank,GWO,15,1.1092288244538908
30,f8_griewank,GWO,16,1.2164620070398997
30,f8_griewank,GWO,17,1.4913486165215015
30,f8_griewank,GWO,18,1.3362458043384196
30,f8_griewank,GWO,19,1.5074054515607593
30,f8_griewank,SHADE,0,0.027125384556680454
30,f8_griewank,SHADE,1,0.03926017264588555
30,f8_griewank,SHADE,2,0.05132555614626022
30,f8_griewank,SHADE,3,0.031942367639359315
30,f8_griewank,SHADE,4,0.014772408689245564
30,f8_griewank,SHADE,5,2.5009661008823514e-11
30,f8_griewank,SHADE,6,0.04405843139689669
30,f8_griewank,SHADE,7,0.01232098888274391
30,f8_griewank,SHADE,8,0.01967773457102906
30,f8_griewank,SHADE,9,0.029481124017302962
30,f8_griewank,SHADE,10,0.034384063995446135
30,f8_griewank,SHADE,11,2.3585911002044213e-10
30,f8_griewank,SHADE,12,0.01477240835331961
30,f8_griewank,SHADE,13,3.450939534133113e-11
30,f8_griewank,SHADE,14,0.007396040338858545
30,f8_griewank,SHADE,15,1.837869856302632e-10
30,f8_griewank,SHADE,16,0.031966803301960445
30,f8_griewank,SHADE,17,0.0073960403970543265
30,f8_griewank,SHADE,18,0.014772407728397052
30,f8_griewank,SHADE,19,2.332101178836865e-11
30,f8_griewank,CSA,0,8.751616714671101
30,f8_griewank,CSA,1,5.371124176875655
30,f8_griewank,CSA,2,11.793087989896554
30,f8_griewank,CSA,3,7.356696116008083
30,f8_griewank,CSA,4,10.667853320867255
30,f8_griewank,CSA,5,18.689202608009467
30,f8_griewank,CSA,6,8.200989994136858
30,f8_griewank,CSA,7,3.241863768617391
30,f8_griewank,CSA,8,15.361901677498892
30,f8_griewank,CSA,9,10.317364591323425
30,f8_griewank,CSA,10,17.506499852559866
30,f8_griewank,CSA,11,12.276716818569703
30,f8_griewank,CSA,12,7.414987694243822
30,f8_griewank,CSA,13,19.380603793981084
30,f8_griewank,CSA,14,3.408839362434585
30,f8_griewank,CSA,15,9.668874688685655
30,f8_griewank,CSA,16,8.986734574441822
30,f8_griewank,CSA,17,9.536661713217244
30,f8_griewank,CSA,18,6.129449360073376
30,f8_griewank,CSA,19,12.85946087209845
30,f9_weierstrass,Original PSO,0,20.398003430846842
30,f9_weierstrass,Original PSO,1,16.86711289927959
30,f9_weierstrass,Original PSO,2,15.710338615002527
30,f9_weierstrass,Original PSO,3,15.891300855109932
30,f9_weierstrass,Original PSO,4,15.699839493626463
30,f9_weierstrass,Original PSO,5,21.87655261857431
30,f9_weierstrass,Original PSO,6,19.658009360145208
30,f9_weierstrass,Original PSO,7,11.052644908654862
30,f9_weierstrass,Original PSO,8,39.397077879456845
30,f9_weierstrass,Original PSO,9,32.592810855250875
30,f9_weierstrass,Original PSO,10,12.310253097874522
30,f9_weierstrass,Original PSO,11,14.443266629221775
30,f9_weierstrass,Original PSO,12,20.372233026468678
30,f9_weierstrass,Original PSO,13,16.962919897932757
30,f9_weierstrass,Original PSO,14,17.5896814105202
30,f9_weierstrass,Original PSO,15,18.515645927184515
30,f9_weierstrass,Original PSO,16,16.29059798340954
30,f9_weierstrass,Original PSO,17,33.823024667898224
30,f9_weierstrass,Original PSO,18,16.630535290086904
30,f9_weierstrass,Original PSO,19,20.409827581239817
30,f9_weierstrass,PSO-m,0,36.60253694066262
30,f9_weierstrass,PSO-m,1,40.70457094616643
30,f9_weierstrass,PSO-m,2,34.81835580148081
30,f9_weierstrass,PSO-m,3,39.973075089381126
30,f9_weierstrass,PSO-m,4,35.31306087203576
30,f9_weierstrass,PSO-m,5,41.40892684361086
30,f9_weierstrass,PSO-m,6,40.83821271028174
30,f9_weierstrass,PSO-m,7,39.646686318632945
30,f9_weierstrass,PSO-m,8,37.66842763523906
30,f9_weierstrass,PSO-m,9,39.02164282832371
30,f9_weierstrass,PSO-m,10,40.06540700820582
30,f9_weierstrass,PSO-m,11,40.43085398334901
30,f9_weierstrass,PSO-m,12,36.10875748985956
30,f9_weierstrass,PSO-m,13,37.12400322703738
30,f9_weierstrass,PSO-m,14,37.93894137423092
30,f9_weierstrass,PSO-m,15,36.56061683004522
30,f9_weierstrass,PSO-m,16,40.166967171798305
30,f9_weierstrass,PSO-m,17,39.701746337331954
30,f9_weierstrass,PSO-m,18,38.66306598343661
30,f9_weierstrass,PSO-m,19,36.58169024810612
30,f9_weierstrass,PSO-RIW,0,18.174209513042257
30,f9_weierstrass,PSO-RIW,1,16.249636409464024
30,f9_weierstrass,PSO-RIW,2,9.429823974388334
30,f9_weierstrass,PSO-RIW,3,12.976485222000129
30,f9_weierstrass,PSO-RIW,4,22.75442541100812
30,f9_weierstrass,PSO-RIW,5,10.939872273572824
30,f9_weierstrass,PSO-RIW,6,15.26963227620783
30,f9_weierstrass,PSO-RIW,7,33.154617581965
30,f9_weierstrass,PSO-RIW,8,13.935507918804603
30,f9_weierstrass,PSO-RIW,9,21.324307775530784
30,f9_weierstrass,PSO-RIW,10,13.367485886085163
30,f9_weierstrass,PSO-RIW,11,21.62703790225767
30,f9_weierstrass,PSO-RIW,12,21.30680129615937
30,f9_weierstrass,PSO-RIW,13,12.848939019862712
30,f9_weierstrass,PSO-RIW,14,11.764293527365155
30,f9_weierstrass,PSO-RIW,15,18.183445240656177
30,f9_weierstrass,PSO-RIW,16,10.200225109674761
30,f9_weierstrass,PSO-RIW,17,16.489469753354946
30,f9_weierstrass,PSO-RIW,18,23.20500910354219
30,f9_weierstrass,PSO-RIW,19,9.899984090120626
30,f9_weierstrass,HPPSO_Modified,0,32.220557946004014
30,f9_weierstrass,HPPSO_Modified,1,28.61254373250614
30,f9_weierstrass,HPPSO_Modified,2,34.086997947641976
30,f9_weierstrass,HPPSO_Modified,3,26.402810346117526
30,f9_weierstrass,HPPSO_Modified,4,33.13216287284371
30,f9_weierstrass,HPPSO_Modified,5,37.130874180822204
30,f9_weierstrass,HPPSO_Modified,6,34.22701940397718
30,f9_weierstrass,HPPSO_Modified,7,34.23859627988423
30,f9_weierstrass,HPPSO_Modified,8,31.90883789586766
30,f9_weierstrass,HPPSO_Modified,9,35.480739835025474
30,f9_weierstrass,HPPSO_Modified,10,37.60296172174142
30,f9_weierstrass,HPPSO_Modified,11,30.060971557658696
30,f9_weierstrass,HPPSO_Modified,12,35.833618012096565
30,f9_weierstrass,HPPSO_Modified,13,33.784824029961555
30,f9_weierstrass,HPPSO_Modified,14,35.58185767914989
30,f9_weierstrass,HPPSO_Modified,15,28.619241401793815
30,f9_weierstrass,HPPSO_Modified,16,32.16747110769028
30,f9_weierstrass,HPPSO_Modified,17,32.4128107978985
30,f9_weierstrass,HPPSO_Modified,18,35.565862882525906
30,f9_weierstrass,HPPSO_Modified,19,31.244556168781596
30,f9_weierstrass,GA-MPC,0,22.851307833780687
30,f9_weierstrass,GA-MPC,1,23.489447579450776
30,f9_weierstrass,GA-MPC,2,23.14632666235265
30,f9_weierstrass,GA-MPC,3,17.465627028487134
30,f9_weierstrass,GA-MPC,4,16.476068277633317
30,f9_weierstrass,GA-MPC,5,21.835737572597864
30,f9_weierstrass,GA-MPC,6,27.239361858422903
30,f9_weierstrass,GA-MPC,7,14.09072151000251
30,f9_weierstrass,GA-MPC,8,20.607178870153916
30,f9_weierstrass,GA-MPC,9,23.862935930281367
30,f9_weierstrass,GA-MPC,10,16.261169191466685
30,f9_weierstrass,GA-MPC,11,13.161851831833545
30,f9_weierstrass,GA-MPC,12,23.95844586550558
30,f9_weierstrass,GA-MPC,13,20.54092160755296
30,f9_weierstrass,GA-MPC,14,15.805817676037222
30,f9_weierstrass,GA-MPC,15,19.81814233172244
30,f9_weierstrass,GA-MPC,16,22.764015605988796
30,f9_weierstrass,GA-MPC,17,14.395450828135594
30,f9_weierstrass,GA-MPC,18,14.021122101441982
30,f9_weierstrass,GA-MPC,19,18.33231120334097
30,f9_weierstrass,GWO,0,43.65284172791411
30,f9_weierstrass,GWO,1,44.55515476938067
30,f9_weierstrass,GWO,2,44.001136544499886
30,f9_weierstrass,GWO,3,44.276465612698104
30,f9_weierstrass,GWO,4,42.64406325763302
30,f9_weierstrass,GWO,5,44.06066925015763
30,f9_weierstrass,GWO,6,42.95369679775119
30,f9_weierstrass,GWO,7,43.58211577510502
30,f9_weierstrass,GWO,8,40.71591121086546
30,f9_weierstrass,GWO,9,41.361076838624896
30,f9_weierstrass,GWO,10,41.7546045528698
30,f9_weierstrass,GWO,11,42.806148760071
30,f9_weierstrass,GWO,12,41.38749085063223
30,f9_weierstrass,GWO,13,42.513010324784176
30,f9_weierstrass,GWO,14,40.57818648930699
30,f9_weierstrass,GWO,15,41.1861524339553
30,f9_weierstrass,GWO,16,39.04826444634422
30,f9_weierstrass,GWO,17,43.01886077387573
30,f9_weierstrass,GWO,18,43.085059601155024
30,f9_weierstrass,GWO,19,42.660705491654106
30,f9_weierstrass,SHADE,0,12.59056344303287
30,f9_weierstrass,SHADE,1,11.995649159494135
30,f9_weierstrass,SHADE,2,10.068897347529983
30,f9_weierstrass,SHADE,3,12.951422466546582
30,f9_weierstrass,SHADE,4,13.208060381762863
30,f9_weierstrass,SHADE,5,13.038819676707945
30,f9_weierstrass,SHADE,6,11.563146473511438
30,f9_weierstrass,SHADE,7,12.000420854786604
30,f9_weierstrass,SHADE,8,14.15149666814743
30,f9_weierstrass,SHADE,9,13.668390555634787
30,f9_weierstrass,SHADE,10,15.705933412761453
30,f9_weierstrass,SHADE,11,12.857888370283987
30,f9_weierstrass,SHADE,12,13.241280579890606
30,f9_weierstrass,SHADE,13,16.04466188869253
30,f9_weierstrass,SHADE,14,14.700809481878359
30,f9_weierstrass,SHADE,15,14.465550580042382
30,f9_weierstrass,SHADE,16,12.664161881077668
30,f9_weierstrass,SHADE,17,12.834389677046786
30,f9_weierstrass,SHADE,18,14.47383599568957
30,f9_weierstrass,SHADE,19,11.884389568596639
30,f9_weierstrass,CSA,0,32.95581412258592
30,f9_weierstrass,CSA,1,27.87319261424779
30,f9_weierstrass,CSA,2,35.179635773885025
30,f9_weierstrass,CSA,3,28.64935684919813
30,f9_weierstrass,CSA,4,33.78922498373683
30,f9_weierstrass,CSA,5,38.446214171902454
30,f9_weierstrass,CSA,6,32.64170304332049
30,f9_weierstrass,CSA,7,34.82353072197227
30,f9_weierstrass,CSA,8,32.8227415075491
30,f9_weierstrass,CSA,9,29.7201542729128
30,f9_weierstrass,CSA,10,29.888985249719806
30,f9_weierstrass,CSA,11,31.074713498797415
30,f9_weierstrass,CSA,12,36.283875745254605
30,f9_weierstrass,CSA,13,37.56325759157072
30,f9_weierstrass,CSA,14,33.814747633556976
30,f9_weierstrass,CSA,15,26.95060956525935
30,f9_weierstrass,CSA,16,30.107011867372726
30,f9_weierstrass,CSA,17,36.800455009380336
30,f9_weierstrass,CSA,18,36.84512171927932
30,f9_weierstrass,CSA,19,46.259484006316015
30,f10_levy,Original PSO,0,935.6074471739224
30,f10_levy,Original PSO,1,780.4858193377207
30,f10_levy,Original PSO,2,1989.9957508341286
30,f10_levy,Original PSO,3,3005.276195871486
30,f10_levy,Original PSO,4,1512.0540999178108
30,f10_levy,Original PSO,5,4769.700960716634
30,f10_levy,Original PSO,6,1919.657500805511
30,f10_levy,Original PSO,7,2295.492479021871
30,f10_levy,Original PSO,8,2662.0344490487187
30,f10_levy,Original PSO,9,2479.6885441362137
30,f10_levy,Original PSO,10,2761.4612157040206
30,f10_levy,Original PSO,11,726.2344373683022
30,f10_levy,Original PSO,12,3227.087972256161
30,f10_levy,Original PSO,13,2430.5602388686366
30,f10_levy,Original PSO,14,1151.091708332978
30,f10_levy,Original PSO,15,1905.2770202857319
30,f10_levy,Original PSO,16,857.2281960797335
30,f10_levy,Original PSO,17,2407.9613157116532
30,f10_levy,Original PSO,18,3411.4676606506355
30,f10_levy,Original PSO,19,2721.050320058562
30,f10_levy,PSO-m,0,1311.333329870172
30,f10_levy,PSO-m,1,3914.12132546359
30,f10_levy,PSO-m,2,1826.6536803064437
30,f10_levy,PSO-m,3,2789.2025392228084
30,f10_levy,PSO-m,4,2420.5499243424783
30,f10_levy,PSO-m,5,4256.558987980648
30,f10_levy,PSO-m,6,292.3264389784867
30,f10_levy,PSO-m,7,1227.5303124396478
30,f10_levy,PSO-m,8,2656.859226720583
30,f10_levy,PSO-m,9,3728.983376213599
30,f10_levy,PSO-m,10,1921.9127171126852
30,f10_levy,PSO-m,11,1757.705769283812
30,f10_levy,PSO-m,12,1475.5231721788084
30,f10_levy,PSO-m,13,763.6342075572795
30,f10_levy,PSO-m,14,2408.077714827593
30,f10_levy,PSO-m,15,1908.5704271462664
30,f10_levy,PSO-m,16,5712.609701649822
30,f10_levy,PSO-m,17,2559.046058242021
30,f10_levy,PSO-m,18,419.1656503751832
30,f10_levy,PSO-m,19,5061.616095268315
30,f10_levy,PSO-RIW,0,1702.6194068371242
30,f10_levy,PSO-RIW,1,3155.09489512801
30,f10_levy,PSO-RIW,2,5083.000292074643
30,f10_levy,PSO-RIW,3,2494.415054624966
30,f10_levy,PSO-RIW,4,4107.947581163592
30,f10_levy,PSO-RIW,5,1824.7952484669943
30,f10_levy,PSO-RIW,6,3742.880102853105
30,f10_levy,PSO-RIW,7,2737.28830275754
30,f10_levy,PSO-RIW,8,1571.0854475671392
30,f10_levy,PSO-RIW,9,2126.7334052955807
30,f10_levy,PSO-RIW,10,2302.996466359428
30,f10_levy,PSO-RIW,11,5160.236323758572
30,f10_levy,PSO-RIW,12,1938.590812920841
30,f10_levy,PSO-RIW,13,1325.0573053486326
30,f10_levy,PSO-RIW,14,2450.2146624200122
30,f10_levy,PSO-RIW,15,1915.6958780294617
30,f10_levy,PSO-RIW,16,3342.6899514140355
30,f10_levy,PSO-RIW,17,1439.280310789179
30,f10_levy,PSO-RIW,18,1252.2700071669242
30,f10_levy,PSO-RIW,19,3403.8762622528498
30,f10_levy,HPPSO_Modified,0,2528.498001153145
30,f10_levy,HPPSO_Modified,1,2804.1123126019957
30,f10_levy,HPPSO_Modified,2,4737.160827756838
30,f10_levy,HPPSO_Modified,3,6869.253510879277
30,f10_levy,HPPSO_Modified,4,3710.06733777012
30,f10_levy,HPPSO_Modified,5,3577.2413350535485
30,f10_levy,HPPSO_Modified,6,5896.869059472698
30,f10_levy,HPPSO_Modified,7,3596.2857333807997
30,f10_levy,HPPSO_Modified,8,8097.551149021508
30,f10_levy,HPPSO_Modified,9,4661.223042597171
30,f10_levy,HPPSO_Modified,10,4311.362847221608
30,f10_levy,HPPSO_Modified,11,3706.593924232937
30,f10_levy,HPPSO_Modified,12,2024.4663404241737
30,f10_levy,HPPSO_Modified,13,4949.316164005434
30,f10_levy,HPPSO_Modified,14,2249.736737149916
30,f10_levy,HPPSO_Modified,15,3190.435476998123
30,f10_levy,HPPSO_Modified,16,6000.215869400861
30,f10_levy,HPPSO_Modified,17,4288.499753181271
30,f10_levy,HPPSO_Modified,18,4652.887388724132
30,f10_levy,HPPSO_Modified,19,4407.5029418651475
30,f10_levy,GA-MPC,0,1238.9022595017705
30,f10_levy,GA-MPC,1,32.251159044848585
30,f10_levy,GA-MPC,2,752.4634507216365
30,f10_levy,GA-MPC,3,880.6079267871236
30,f10_levy,GA-MPC,4,120.37304685274837
30,f10_levy,GA-MPC,5,153.31711467351383
30,f10_levy,GA-MPC,6,307.09277627900155
30,f10_levy,GA-MPC,7,2550.262431490521
30,f10_levy,GA-MPC,8,147.9072124816527
30,f10_levy,GA-MPC,9,672.3115718834887
30,f10_levy,GA-MPC,10,1682.7224227806614
30,f10_levy,GA-MPC,11,380.4459936869544
30,f10_levy,GA-MPC,12,1591.6804810543817
30,f10_levy,GA-MPC,13,725.599362733421
30,f10_levy,GA-MPC,14,398.51097660541706
30,f10_levy,GA-MPC,15,225.5731761645895
30,f10_levy,GA-MPC,16,1471.9001932243211
30,f10_levy,GA-MPC,17,944.450996888586
30,f10_levy,GA-MPC,18,63.598909293716
30,f10_levy,GA-MPC,19,54.61524320682741
30,f10_levy,GWO,0,1018.1368561412316
30,f10_levy,GWO,1,373.57291659707755
